millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,u_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
83865,15:51:43,ALTITUDE_HOLD,7.89,71.9,0.1,0.03,-0.02,-0.1572,1.5,1.762,-0.1372,6.1732,-0.138,0.0156,0.3994,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.762,0,0,0
83965,15:51:43,ALTITUDE_HOLD,7.91,72.8,0.1,-0.11,-0.038,-0.1506,1.5,1.751,-0.1126,6.162,0.246,0.0201,0.438,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.751,0,0,0
84065,15:51:44,ALTITUDE_HOLD,7.91,72.8,0.1,0.07,-0.024,-0.1548,1.5,1.758,-0.1308,6.1489,-0.182,0.0161,0.4072,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.758,0,0,0
84165,15:51:44,ALTITUDE_HOLD,7.91,72.8,0.1,-0.05,-0.022,-0.1518,1.5,1.753,-0.1298,6.1359,0.01,0.016,0.4075,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.753,0,0,0
84265,15:51:44,ALTITUDE_HOLD,7.91,72.8,0.1,-0.03,-0.018,-0.15,1.5,1.75,-0.132,6.1227,-0.022,0.0153,0.4026,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.75,0,0,0
84365,15:51:44,ALTITUDE_HOLD,7.91,72.8,0.1,0.01,-0.022,-0.1506,1.5,1.751,-0.1286,6.1099,0.034,0.0156,0.4068,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.751,0,0,0
84465,15:51:44,ALTITUDE_HOLD,7.81,67.4,0.1,-0.03,-0.006,-0.1488,1.5,1.748,-0.1428,6.0956,-0.142,0.0126,0.3823,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.748,0,0,0
84565,15:51:44,ALTITUDE_HOLD,7.81,67.4,0.1,-0.04,-0.028,-0.1464,1.5,1.744,-0.1184,6.0837,0.244,0.0171,0.4206,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.744,0,0,0
84665,15:51:44,ALTITUDE_HOLD,7.81,67.4,0.1,0.05,-0.008,-0.1494,1.5,1.749,-0.1414,6.0696,-0.23,0.0122,0.3819,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.749,0,0,0
84765,15:51:44,ALTITUDE_HOLD,7.81,67.4,0.1,-0.08,-0.018,-0.1446,1.5,1.741,-0.1266,6.0569,0.148,0.0149,0.4046,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.741,0,0,0
84865,15:51:44,ALTITUDE_HOLD,7.81,67.4,0.1,0.06,-0.008,-0.1482,1.5,1.747,-0.1402,6.0429,-0.136,0.0119,0.3812,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.747,0,0,0
84965,15:51:44,ALTITUDE_HOLD,7.83,68.3,0.1,-0.1,-0.022,-0.1422,1.5,1.737,-0.1202,6.0309,0.2,0.0156,0.4123,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.737,0,0,0
85065,15:51:45,ALTITUDE_HOLD,7.83,68.3,0.1,0.13,0.012,-0.15,1.5,1.75,-0.162,6.0147,-0.418,0.0071,0.343,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.75,0,0,0
85165,15:51:45,ALTITUDE_HOLD,7.83,68.3,0.1,-0.13,-0.024,-0.1422,1.5,1.737,-0.1182,6.0029,0.438,0.0156,0.4127,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.737,0,0,0
85265,15:51:45,ALTITUDE_HOLD,7.83,68.3,0.1,0.03,-0.002,-0.144,1.5,1.74,-0.142,5.9887,-0.238,0.0106,0.3727,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.74,0,0,0
85365,15:51:45,ALTITUDE_HOLD,7.83,68.3,0.1,0,-0.014,-0.144,1.5,1.74,-0.13,5.9757,0.12,0.0128,0.3908,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.74,0,0,0
85465,15:51:45,ALTITUDE_HOLD,7.73,62.9,0.1,0.02,0.01,-0.1452,1.5,1.742,-0.1552,5.9602,-0.252,0.0076,0.3485,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.742,0,0,0
85565,15:51:45,ALTITUDE_HOLD,7.73,62.9,0.1,-0.04,-0.024,-0.1428,1.5,1.738,-0.1188,5.9483,0.364,0.0146,0.4062,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.738,0,0,0
85665,15:51:45,ALTITUDE_HOLD,7.73,62.9,0.1,0.08,0.018,-0.1476,1.5,1.746,-0.1656,5.9317,-0.468,0.0051,0.3287,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.746,0,0,0
85765,15:51:45,ALTITUDE_HOLD,7.73,62.9,0.1,0.08,0.018,-0.1476,1.5,1.746,-0.1656,5.9317,-0.468,0.0051,0.3287,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.733,0,0,0
85865,15:51:45,ALTITUDE_HOLD,7.73,62.9,0.126,-0.1032,-0.0086,-0.1398,1.5,1.733,-0.1312,5.9152,0.2733,0.0117,0.3828,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.74,0,0,0
85965,15:51:45,ALTITUDE_HOLD,7.76,64.2,0.11,0.0636,0.0041,-0.144,1.5,1.74,-0.1481,5.8989,-0.1539,0.0081,0.3538,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.732,0,0,0
86065,15:51:46,ALTITUDE_HOLD,7.76,64.2,0.1,0.01,0.0021,-0.1446,1.5,1.741,-0.1467,5.8842,0.014,0.0082,0.3545,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.737,0,0,0
86165,15:51:46,ALTITUDE_HOLD,7.76,64.2,0.1,-0.04,0.0021,-0.1422,1.5,1.737,-0.1443,5.8698,0.024,0.0085,0.357,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.736,0,0,0
86265,15:51:46,ALTITUDE_HOLD,7.76,64.2,0.1,-0.01,-0.0159,-0.1416,1.5,1.736,-0.1257,5.8572,0.186,0.012,0.3858,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.733,0,0,0
86365,15:51:46,ALTITUDE_HOLD,7.76,64.2,0.1,-0.06,-0.0073,-0.138,1.5,1.73,-0.1307,5.8442,-0.0504,0.0108,0.3763,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.729,0,0,0
86465,15:51:46,ALTITUDE_HOLD,7.77,65.1,0.104,0.0481,-0.0104,-0.141,1.5,1.735,-0.1306,5.8306,0.0011,0.0106,0.3751,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.737,0,0,0
86565,15:51:46,ALTITUDE_HOLD,7.77,65.1,0.1,-0.09,-0.0304,-0.1356,1.5,1.726,-0.1052,5.8201,0.254,0.0154,0.4152,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.727,0,0,0
86665,15:51:46,ALTITUDE_HOLD,7.77,65.1,0.1,0.1,-0.0024,-0.1416,1.5,1.736,-0.1392,5.8061,-0.34,0.0084,0.3587,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.74,0,0,0
86765,15:51:46,ALTITUDE_HOLD,7.77,65.1,0.1,-0.06,-0.0124,-0.138,1.5,1.73,-0.1256,5.7936,0.136,0.0109,0.3795,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.728,0,0,0
86865,15:51:46,ALTITUDE_HOLD,7.77,65.1,0.1,0.03,0.0056,-0.1398,1.5,1.733,-0.1454,5.779,-0.198,0.0068,0.3459,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.731,0,0,0
86965,15:51:46,ALTITUDE_HOLD,7.88,71,0.139,-0.0144,-0.0069,-0.1386,1.5,1.731,-0.1317,5.7607,0.0985,0.0093,0.3662,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.733,0,0,0
87065,15:51:47,ALTITUDE_HOLD,7.88,71,0.1,-0.04,0.0031,-0.1362,1.5,1.727,-0.1393,5.7468,-0.076,0.0076,0.3525,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.724,0,0,0
87165,15:51:47,ALTITUDE_HOLD,7.88,71,0.1,-0.09,-0.0349,-0.1308,1.5,1.718,-0.0959,5.7372,0.434,0.016,0.4218,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.725,0,0,0
87265,15:51:47,ALTITUDE_HOLD,7.88,71,0.1,0.09,-0.0049,-0.1362,1.5,1.727,-0.1313,5.7241,-0.354,0.0087,0.3632,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.72,0,0,0
87365,15:51:47,ALTITUDE_HOLD,7.88,71,0.1,-0.06,-0.0229,-0.1326,1.5,1.721,-0.1097,5.7131,0.216,0.0128,0.397,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.727,0,0,0
87465,15:51:47,ALTITUDE_HOLD,7.89,71.4,0.1,0.06,-0.008,-0.1362,1.5,1.727,-0.1282,5.7003,-0.1848,0.0089,0.3658,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.721,0,0,0
87565,15:51:47,ALTITUDE_HOLD,7.89,71.4,0.1,-0.03,-0.006,-0.1344,1.5,1.724,-0.1284,5.6874,-0.002,0.0087,0.3642,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.731,0,0,0
87665,15:51:47,ALTITUDE_HOLD,7.89,71.4,0.1,0.07,0.026,-0.1386,1.5,1.731,-0.1646,5.671,-0.362,0.0014,0.3039,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.725,0,0,0
87765,15:51:47,ALTITUDE_HOLD,7.89,71.4,0.1,-0.06,-0.004,-0.135,1.5,1.725,-0.131,5.6579,0.336,0.008,0.357,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.728,0,0,0
87865,15:51:47,ALTITUDE_HOLD,7.89,71.4,0.1,0.03,0.014,-0.1368,1.5,1.728,-0.1508,5.6428,-0.198,0.004,0.3234,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.73,0,0,0
87965,15:51:47,ALTITUDE_HOLD,7.87,70.5,0.1,0.02,0.006,-0.138,1.5,1.73,-0.144,5.6284,0.068,0.0052,0.333,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.723,0,0,0
88065,15:51:48,ALTITUDE_HOLD,7.87,70.5,0.101,-0.0297,0.0061,-0.1362,1.5,1.727,-0.1423,5.614,0.0172,0.0054,0.3343,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.727,0,0,0
88165,15:51:48,ALTITUDE_HOLD,7.87,70.5,0.1,-0.08,-0.0239,-0.1314,1.5,1.719,-0.1075,5.6033,0.348,0.0122,0.3896,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.719,0,0,0
88265,15:51:48,ALTITUDE_HOLD,7.87,70.5,0.103,0.0194,-0.0081,-0.1326,1.5,1.721,-0.1245,5.5905,-0.1659,0.0086,0.3606,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.721,0,0,0
88365,15:51:48,ALTITUDE_HOLD,7.87,70.5,0.1,-0.03,-0.0201,-0.1308,1.5,1.718,-0.1107,5.5794,0.138,0.0111,0.3819,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.718,0,0,0
88465,15:51:48,ALTITUDE_HOLD,7.93,74.1,0.1,0.06,-0.0121,-0.1344,1.5,1.724,-0.1223,5.5671,-0.116,0.0086,0.3618,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.724,0,0,0
88565,15:51:48,ALTITUDE_HOLD,7.93,74.1,0.102,-0.0098,-0.0081,-0.1338,1.5,1.723,-0.1257,5.5543,-0.0331,0.0078,0.3551,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.723,0,0,0
88665,15:51:48,ALTITUDE_HOLD,7.93,74.1,0.1,0.04,0.0159,-0.1362,1.5,1.727,-0.1521,5.5391,-0.264,0.0025,0.3108,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.727,0,0,0
88765,15:51:48,ALTITUDE_HOLD,7.93,74.1,0.1,0,0.012,-0.1362,1.5,1.727,-0.1482,5.5243,0.0388,0.0032,0.3156,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.727,0,0,0
88865,15:51:48,ALTITUDE_HOLD,7.93,74.1,0.1,-0.02,0.014,-0.135,1.5,1.725,-0.149,5.5094,-0.008,0.0029,0.3128,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.725,0,0,0
88965,15:51:48,ALTITUDE_HOLD,7.89,71.6,0.1,0.05,0.012,-0.138,1.5,1.73,-0.15,5.4944,-0.01,0.0027,0.3096,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.73,0,0,0
89065,15:51:49,ALTITUDE_HOLD,7.89,71.6,0.1,-0.06,0.002,-0.1344,1.5,1.724,-0.1364,5.4807,0.1364,0.0053,0.3304,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.724,0,0,0
89165,15:51:49,ALTITUDE_HOLD,7.89,71.6,0.1,0.02,-0.002,-0.1356,1.5,1.726,-0.1336,5.4674,0.028,0.0058,0.3336,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.726,0,0,0
89265,15:51:49,ALTITUDE_HOLD,7.89,71.6,0.1,0.04,0.006,-0.138,1.5,1.73,-0.144,5.453,-0.104,0.0036,0.3153,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.729,0,0,0
89365,15:51:49,ALTITUDE_HOLD,7.89,71.6,0.1,-0.03,0.004,-0.1362,1.5,1.727,-0.1402,5.439,0.038,0.0043,0.32,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.728,0,0,0
89465,15:51:49,ALTITUDE_HOLD,7.75,64,0.1,0.05,0.004,-0.1392,1.5,1.732,-0.1432,5.4246,-0.03,0.0036,0.3137,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.732,0,0,0
89565,15:51:49,ALTITUDE_HOLD,7.75,64,0.1,-0.01,0.014,-0.1386,1.5,1.731,-0.1526,5.4094,-0.094,0.0017,0.2969,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.731,0,0,0
89665,15:51:49,ALTITUDE_HOLD,7.75,64,0.1,-0.01,0.008,-0.138,1.5,1.73,-0.146,5.3948,0.066,0.003,0.3062,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.73,0,0,0
89765,15:51:49,ALTITUDE_HOLD,7.75,64,0.1,-0.01,-0.002,-0.1374,1.5,1.729,-0.1354,5.3812,0.106,0.005,0.322,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.729,0,0,0
89865,15:51:49,ALTITUDE_HOLD,7.75,64,0.1,0,0.004,-0.1374,1.5,1.729,-0.1414,5.3671,-0.06,0.0037,0.3108,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.729,0,0,0
89965,15:51:49,ALTITUDE_HOLD,7.83,68.3,0.1,0.05,0.004,-0.1404,1.5,1.734,-0.1444,5.3527,-0.03,0.003,0.3045,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.734,0,0,0
90065,15:51:50,ALTITUDE_HOLD,7.83,68.3,0.1,-0.05,-0.004,-0.1374,1.5,1.729,-0.1334,5.3393,0.11,0.0051,0.321,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.729,0,0,0
90165,15:51:50,ALTITUDE_HOLD,7.83,68.3,0.1,0.09,0.016,-0.1428,1.5,1.738,-0.1588,5.3234,-0.254,0.0001,0.2783,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.738,0,0,0
90265,15:51:50,ALTITUDE_HOLD,7.83,68.3,0.1,-0.13,-0.008,-0.135,1.5,1.725,-0.127,5.3107,0.318,0.0063,0.3285,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.725,0,0,0
90365,15:51:50,ALTITUDE_HOLD,7.83,68.3,0.1,0.14,0.02,-0.1434,1.5,1.739,-0.1634,5.2944,-0.364,-0.001,0.2679,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.739,0,0,0
90465,15:51:50,ALTITUDE_HOLD,7.5,49.9,0.1,-0.19,-0.028,-0.132,1.5,1.72,-0.104,5.284,0.594,0.0107,0.3631,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.72,0,0,0
90565,15:51:50,ALTITUDE_HOLD,7.5,49.9,0.1,0.17,0.016,-0.1422,1.5,1.737,-0.1582,5.2682,-0.542,-0.0001,0.2737,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.737,0,0,0
90665,15:51:50,ALTITUDE_HOLD,7.5,49.9,0.1,-0.16,-0.034,-0.1326,1.5,1.721,-0.0986,5.2583,0.596,0.0115,0.3692,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.721,0,0,0
90765,15:51:50,ALTITUDE_HOLD,7.5,49.9,0.1,0.13,0.018,-0.1404,1.5,1.734,-0.1584,5.2425,-0.598,-0.0004,0.2708,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.734,0,0,0
90865,15:51:50,ALTITUDE_HOLD,7.5,49.9,0.101,-0.1089,-0.0318,-0.1338,1.5,1.723,-0.102,5.2322,0.5582,0.0107,0.3611,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.723,0,0,0
90965,15:51:50,ALTITUDE_HOLD,7.82,67.8,0.1,0.14,0.0342,-0.1422,1.5,1.737,-0.1764,5.2145,-0.744,-0.0041,0.2388,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.737,0,0,0
91065,15:51:51,ALTITUDE_HOLD,7.82,67.8,0.1,-0.12,-0.0238,-0.135,1.5,1.725,-0.1112,5.2034,0.652,0.0087,0.3433,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.725,0,0,0
91165,15:51:51,ALTITUDE_HOLD,7.82,67.8,0.103,0.1068,0.0296,-0.1416,1.5,1.736,-0.1712,5.1858,-0.5821,-0.0032,0.2444,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.736,0,0,0
91265,15:51:51,ALTITUDE_HOLD,7.82,67.8,0.1,-0.09,-0.0144,-0.1362,1.5,1.727,-0.1218,5.1736,0.494,0.0066,0.3232,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.727,0,0,0
91365,15:51:51,ALTITUDE_HOLD,7.82,67.8,0.1,0.05,0.0174,-0.1392,1.5,1.732,-0.1566,5.1579,-0.3478,-0.0004,0.2653,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.732,0,0,0
91465,15:51:51,ALTITUDE_HOLD,7.86,70.1,0.1,-0.07,-0.0246,-0.135,1.5,1.725,-0.1104,5.1469,0.462,0.0087,0.339,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.725,0,0,0
91565,15:51:51,ALTITUDE_HOLD,7.86,70.1,0.1,0.06,0.0114,-0.1386,1.5,1.731,-0.15,5.1319,-0.396,0.0007,0.2733,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.731,0,0,0
91665,15:51:51,ALTITUDE_HOLD,7.86,70.1,0.1,-0.06,-0.022,-0.135,1.5,1.725,-0.113,5.1206,0.3696,0.008,0.3321,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.725,0,0,0
91765,15:51:51,ALTITUDE_HOLD,7.86,70.1,0.1,0.04,0.004,-0.1374,1.5,1.729,-0.1414,5.1065,-0.284,0.0022,0.2846,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.729,0,0,0
91865,15:51:51,ALTITUDE_HOLD,7.86,70.1,0.1,-0.01,-0.008,-0.1368,1.5,1.728,-0.1288,5.0936,0.126,0.0047,0.3037,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.728,0,0,0
91965,15:51:51,ALTITUDE_HOLD,7.83,68.5,0.1,0.07,0.02,-0.141,1.5,1.735,-0.161,5.0775,-0.322,-0.0017,0.25,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.735,0,0,0
92065,15:51:52,ALTITUDE_HOLD,7.83,68.5,0.1,-0.05,-0.002,-0.138,1.5,1.73,-0.136,5.0639,0.25,0.0032,0.2891,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.73,0,0,0
92165,15:51:52,ALTITUDE_HOLD,7.83,68.5,0.1,0.07,0.024,-0.1422,1.5,1.737,-0.1662,5.0473,-0.302,-0.0028,0.2385,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.737,0,0,0
92265,15:51:52,ALTITUDE_HOLD,7.83,68.5,0.1,-0.09,-0.002,-0.1368,1.5,1.728,-0.1348,5.0338,0.314,0.0034,0.288,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.728,0,0,0
92365,15:51:52,ALTITUDE_HOLD,7.83,68.5,0.1,0.04,0.008,-0.1392,1.5,1.732,-0.1472,5.0191,-0.124,0.0009,0.2665,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.732,0,0,0
92465,15:51:52,ALTITUDE_HOLD,7.91,72.5,0.1,-0.01,-0.008,-0.1386,1.5,1.731,-0.1306,5.006,0.166,0.0042,0.2921,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.72,0,0,0
92565,15:51:52,ALTITUDE_HOLD,7.91,72.5,0.1,-0.09,-0.016,-0.1332,1.5,1.722,-0.1172,4.9943,0.134,0.0067,0.3126,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.723,0,0,0
92665,15:51:52,ALTITUDE_HOLD,7.91,72.5,0.103,-0.0485,-0.0397,-0.1302,1.5,1.717,-0.0905,4.985,0.2593,0.0118,0.3549,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.717,0,0,0
92765,15:51:52,ALTITUDE_HOLD,7.91,72.5,0.1,-0.01,-0.0237,-0.1296,1.5,1.716,-0.1059,4.9744,-0.154,0.0086,0.3289,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.726,0,0,0
92865,15:51:52,ALTITUDE_HOLD,7.91,72.5,0.1,0.09,-0.0137,-0.135,1.5,1.725,-0.1213,4.9623,-0.154,0.0054,0.3027,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.725,0,0,0
92965,15:51:52,ALTITUDE_HOLD,7.82,68.1,0.103,-0.0777,-0.0272,-0.1302,1.5,1.717,-0.103,4.9517,0.178,0.0089,0.3313,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.717,0,0,0
93065,15:51:53,ALTITUDE_HOLD,7.82,68.1,0.1,0.13,0.0168,-0.138,1.5,1.73,-0.1548,4.9362,-0.518,-0.0015,0.2459,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.73,0,0,0
93165,15:51:53,ALTITUDE_HOLD,7.82,68.1,0.1,-0.12,0.0025,-0.1308,1.5,1.718,-0.1333,4.9229,0.2149,0.0028,0.2793,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.718,0,0,0
93265,15:51:53,ALTITUDE_HOLD,7.82,68.1,0.1,0.05,0.0145,-0.1338,1.5,1.723,-0.1483,4.908,-0.15,-0.0002,0.2536,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.723,0,0,0
93365,15:51:53,ALTITUDE_HOLD,7.82,68.1,0.1,-0.17,-0.0375,-0.1236,1.5,1.706,-0.0861,4.8994,0.622,0.012,0.3534,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.706,0,0,0
93465,15:51:53,ALTITUDE_HOLD,7.85,69.6,0.1,0.17,0.012,-0.1338,1.5,1.723,-0.1458,4.8848,-0.5973,0,0.2552,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.723,0,0,0
93565,15:51:53,ALTITUDE_HOLD,7.85,69.6,0.1,-0.19,-0.052,-0.1224,1.5,1.704,-0.0704,4.8778,0.754,0.0148,0.3766,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.704,0,0,0
93665,15:51:53,ALTITUDE_HOLD,7.85,69.6,0.1,0.24,0.02,-0.1368,1.5,1.728,-0.1568,4.8621,-0.864,-0.0024,0.2351,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.728,0,0,0
93765,15:51:53,ALTITUDE_HOLD,7.85,69.6,0.1,-0.13,-0.016,-0.129,1.5,1.715,-0.113,4.8508,0.438,0.0062,0.3049,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.715,0,0,0
93865,15:51:53,ALTITUDE_HOLD,7.85,69.6,0.1,0.04,0.026,-0.1314,1.5,1.719,-0.1574,4.8351,-0.444,-0.0026,0.2314,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.719,0,0,0
93965,15:51:53,ALTITUDE_HOLD,7.79,66,0.1,-0.03,-0.014,-0.1296,1.5,1.716,-0.1156,4.8235,0.418,0.0056,0.298,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.716,0,0,0
94065,15:51:54,ALTITUDE_HOLD,7.79,66,0.1,-0.06,0.012,-0.126,1.5,1.71,-0.138,4.8097,-0.224,0.0011,0.2603,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.714,0,0,0
94167,15:51:54,ALTITUDE_HOLD,7.79,66,0.1,0.04,-0.028,-0.1284,1.5,1.714,-0.1004,4.7997,0.376,0.0085,0.3202,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.709,0,0,0
94267,15:51:54,ALTITUDE_HOLD,7.79,66,0.1,-0.11,-0.024,-0.1218,1.5,1.703,-0.0978,4.7899,0.026,0.0088,0.3234,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.714,0,0,0
94367,15:51:54,ALTITUDE_HOLD,7.79,66,0.1,0.08,-0.016,-0.1266,1.5,1.711,-0.1106,4.7788,-0.128,0.0061,0.3015,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.704,0,0,0
94467,15:51:54,ALTITUDE_HOLD,7.91,72.8,0.1,-0.02,-0.014,-0.1254,1.5,1.709,-0.1114,4.7677,-0.008,0.0059,0.2991,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.705,0,0,0
94567,15:51:54,ALTITUDE_HOLD,7.91,72.8,0.1,-0.04,-0.01,-0.123,1.5,1.705,-0.113,4.7564,-0.016,0.0054,0.2954,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.705,0,0,0
94667,15:51:54,ALTITUDE_HOLD,7.91,72.8,0.1,-0.07,-0.032,-0.1188,1.5,1.698,-0.0868,4.7477,0.262,0.0105,0.3369,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.698,0,0,0
94767,15:51:54,ALTITUDE_HOLD,7.91,72.8,0.1,0.03,-0.004,-0.1206,1.5,1.701,-0.1166,4.7361,-0.298,0.0044,0.2875,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.701,0,0,0
94867,15:51:54,ALTITUDE_HOLD,7.91,72.8,0.101,-0.0792,-0.0358,-0.1158,1.5,1.693,-0.08,4.728,0.3628,0.0115,0.346,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.693,0,0,0
94967,15:51:54,ALTITUDE_HOLD,7.86,69.8,0.1,0,-0.0318,-0.1158,1.5,1.693,-0.084,4.7196,-0.04,0.0105,0.3387,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.693,0,0,0
95067,15:51:55,ALTITUDE_HOLD,7.86,69.8,0.1,-0.01,-0.0258,-0.1152,1.5,1.692,-0.0894,4.7107,-0.054,0.0092,0.329,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.692,0,0,0
95167,15:51:55,ALTITUDE_HOLD,7.86,69.8,0.1,0,-0.0118,-0.1152,1.5,1.692,-0.1034,4.7003,-0.14,0.0063,0.3053,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.692,0,0,0
95267,15:51:55,ALTITUDE_HOLD,7.86,69.8,0.1,0.02,-0.0138,-0.1164,1.5,1.694,-0.1026,4.6901,0.008,0.0063,0.3055,1.6,0.1,0.1,3.1,1.5,0.08,0.6,1.694,0,0,0
