millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,u_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
66132,16:38:21,SAFETY,7.91,72.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.4970,0.0000,0.0000,0.0000
66232,16:38:21,SAFETY,7.91,72.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.4970,0.0000,0.0000,0.0000
66332,16:38:21,SAFETY,7.79,66.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.4990,0.0000,0.0000,0.0000
66432,16:38:21,SAFETY,7.79,66.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.4990,0.0000,0.0000,0.0000
66535,16:38:22,SAFETY,7.79,66.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5010,0.0000,0.0000,0.0000
66635,16:38:22,SAFETY,7.79,66.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5000,0.0000,0.0000,0.0000
66735,16:38:22,SAFETY,7.79,66.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5020,0.0000,0.0000,0.0000
66835,16:38:22,SAFETY,7.81,67.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5010,0.0000,0.0000,0.0000
66938,16:38:22,SAFETY,7.81,67.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5030,0.0000,0.0000,0.0000
67038,16:38:22,SAFETY,7.81,67.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5020,0.0000,0.0000,0.0000
67138,16:38:22,SAFETY,7.81,67.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5050,0.0000,0.0000,0.0000
67238,16:38:22,SAFETY,7.81,67.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5040,0.0000,0.0000,0.0000
67338,16:38:22,SAFETY,7.83,68.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5050,0.0000,0.0000,0.0000
67438,16:38:22,SAFETY,7.83,68.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5070,0.0000,0.0000,0.0000
67538,16:38:23,SAFETY,7.83,68.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5070,0.0000,0.0000,0.0000
67638,16:38:23,SAFETY,7.83,68.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5090,0.0000,0.0000,0.0000
67738,16:38:23,SAFETY,7.83,68.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5080,0.0000,0.0000,0.0000
67838,16:38:23,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5090,0.0000,0.0000,0.0000
67938,16:38:23,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5130,0.0000,0.0000,0.0000
68038,16:38:23,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5130,0.0000,0.0000,0.0000
68138,16:38:23,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5130,0.0000,0.0000,0.0000
68241,16:38:23,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5140,0.0000,0.0000,0.0000
68341,16:38:23,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5150,0.0000,0.0000,0.0000
68441,16:38:23,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5170,0.0000,0.0000,0.0000
68541,16:38:24,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5180,0.0000,0.0000,0.0000
68644,16:38:24,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5210,0.0000,0.0000,0.0000
68744,16:38:24,SAFETY,7.76,64.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5190,0.0000,0.0000,0.0000
68844,16:38:24,SAFETY,7.86,69.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5240,0.0000,0.0000,0.0000
68944,16:38:24,SAFETY,7.86,69.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5220,0.0000,0.0000,0.0000
69044,16:38:24,SAFETY,7.86,69.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5220,0.0000,0.0000,0.0000
69144,16:38:24,SAFETY,7.86,69.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5250,0.0000,0.0000,0.0000
69244,16:38:24,SAFETY,7.86,69.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5230,0.0000,0.0000,0.0000
69344,16:38:24,SAFETY,7.89,71.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5250,0.0000,0.0000,0.0000
69444,16:38:24,SAFETY,7.89,71.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5250,0.0000,0.0000,0.0000
69547,16:38:25,SAFETY,7.89,71.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5260,0.0000,0.0000,0.0000
69647,16:38:25,SAFETY,7.89,71.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5270,0.0000,0.0000,0.0000
69747,16:38:25,SAFETY,7.89,71.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5290,0.0000,0.0000,0.0000
69847,16:38:25,SAFETY,7.85,69.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5280,0.0000,0.0000,0.0000
69950,16:38:25,SAFETY,7.85,69.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5290,0.0000,0.0000,0.0000
70050,16:38:25,SAFETY,7.85,69.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5290,0.0000,0.0000,0.0000
70153,16:38:25,SAFETY,7.85,69.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5310,0.0000,0.0000,0.0000
70253,16:38:25,SAFETY,7.85,69.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5320,0.0000,0.0000,0.0000
70356,16:38:25,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5330,0.0000,0.0000,0.0000
70456,16:38:25,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5360,0.0000,0.0000,0.0000
70556,16:38:26,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5330,0.0000,0.0000,0.0000
70656,16:38:26,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5350,0.0000,0.0000,0.0000
70756,16:38:26,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5340,0.0000,0.0000,0.0000
70856,16:38:26,SAFETY,7.85,69.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5350,0.0000,0.0000,0.0000
70956,16:38:26,SAFETY,7.85,69.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5330,0.0000,0.0000,0.0000
71056,16:38:26,SAFETY,7.85,69.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5350,0.0000,0.0000,0.0000
71156,16:38:26,SAFETY,7.85,69.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5350,0.0000,0.0000,0.0000
71259,16:38:26,SAFETY,7.85,69.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5360,0.0000,0.0000,0.0000
71359,16:38:26,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5350,0.0000,0.0000,0.0000
71459,16:38:26,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5380,0.0000,0.0000,0.0000
71559,16:38:27,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5360,0.0000,0.0000,0.0000
71659,16:38:27,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5360,0.0000,0.0000,0.0000
71759,16:38:27,SAFETY,7.78,65.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5390,0.0000,0.0000,0.0000
71859,16:38:27,SAFETY,7.84,68.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5380,0.0000,0.0000,0.0000
71959,16:38:27,SAFETY,7.84,68.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5410,0.0000,0.0000,0.0000
72062,16:38:27,SAFETY,7.84,68.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5410,0.0000,0.0000,0.0000
72162,16:38:27,SAFETY,7.84,68.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5440,0.0000,0.0000,0.0000
72262,16:38:27,SAFETY,7.84,68.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5430,0.0000,0.0000,0.0000
72362,16:38:27,SAFETY,7.92,73.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5440,0.0000,0.0000,0.0000
72462,16:38:27,SAFETY,7.92,73.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5450,0.0000,0.0000,0.0000
72562,16:38:28,SAFETY,7.92,73.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5430,0.0000,0.0000,0.0000
72662,16:38:28,SAFETY,7.92,73.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5460,0.0000,0.0000,0.0000
72762,16:38:28,SAFETY,7.92,73.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5440,0.0000,0.0000,0.0000
72862,16:38:28,SAFETY,7.81,67.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5480,0.0000,0.0000,0.0000
72965,16:38:28,SAFETY,7.81,67.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5470,0.0000,0.0000,0.0000
73065,16:38:28,SAFETY,7.81,67.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5480,0.0000,0.0000,0.0000
73165,16:38:28,SAFETY,7.81,67.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5510,0.0000,0.0000,0.0000
73265,16:38:28,SAFETY,7.81,67.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5510,0.0000,0.0000,0.0000
73365,16:38:28,SAFETY,7.79,66.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5520,0.0000,0.0000,0.0000
73465,16:38:28,SAFETY,7.79,66.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5570,0.0000,0.0000,0.0000
73565,16:38:29,SAFETY,7.79,66.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5540,0.0000,0.0000,0.0000
73666,16:38:29,SAFETY,7.79,66.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5550,0.0000,0.0000,0.0000
73769,16:38:29,SAFETY,7.79,66.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5610,0.0000,0.0000,0.0000
73869,16:38:29,SAFETY,7.85,69.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5600,0.0000,0.0000,0.0000
73969,16:38:29,SAFETY,7.85,69.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5580,0.0000,0.0000,0.0000
74069,16:38:29,SAFETY,7.85,69.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5610,0.0000,0.0000,0.0000
74169,16:38:29,ALTITUDE_HOLD,7.85,69.2,74.1380,0.0000,0.0000,0.5634,1.5000,0.5610,0.5634,0.0000,0.0076,0.0071,1.0000,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5610,0.0000,0.0000,0.0000
74269,16:38:29,ALTITUDE_HOLD,7.85,69.2,0.1000,0.0000,0.0000,0.5634,1.5000,0.5610,0.5634,0.0563,0.0000,0.0070,0.7388,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5600,0.0000,0.0000,0.0000
74369,16:38:29,ALTITUDE_HOLD,7.68,59.8,0.1000,0.0000,0.0000,0.5634,1.5000,0.5610,0.5634,0.1127,0.0000,0.0068,0.7444,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5640,0.0000,0.0000,0.0000
74469,16:38:29,ALTITUDE_HOLD,7.68,59.8,0.1000,0.0300,0.0100,0.5616,1.5000,0.5640,0.5516,0.1678,-0.1180,0.0044,0.7343,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5630,0.0000,0.0000,0.0000
74569,16:38:30,ALTITUDE_HOLD,7.68,59.8,0.1000,0.0000,0.0075,0.5616,1.5000,0.5640,0.5541,0.2233,0.0250,0.0048,0.7431,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5660,0.0000,0.0000,0.0000
74669,16:38:30,ALTITUDE_HOLD,7.68,59.8,0.1000,0.0000,0.0060,0.5616,1.5000,0.5640,0.5556,0.2788,0.0150,0.0050,0.7507,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5670,0.0000,0.0000,0.0000
74769,16:38:30,ALTITUDE_HOLD,7.68,59.8,0.1000,0.0400,0.0140,0.5592,1.5000,0.5680,0.5452,0.3333,-0.1040,0.0029,0.7424,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5670,0.0000,0.0000,0.0000
74869,16:38:30,ALTITUDE_HOLD,7.72,62.0,0.1000,0.0000,0.0140,0.5592,1.5000,0.5680,0.5452,0.3878,0.0000,0.0028,0.7478,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5710,0.0000,0.0000,0.0000
74969,16:38:30,ALTITUDE_HOLD,7.72,62.0,0.1000,0.0600,0.0200,0.5556,1.5000,0.5740,0.5356,0.4414,-0.0960,0.0009,0.7405,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5730,0.0000,0.0000,0.0000
75069,16:38:30,ALTITUDE_HOLD,7.72,62.0,0.1000,-0.0100,0.0180,0.5562,1.5000,0.5730,0.5382,0.4952,0.0260,0.0014,0.7493,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5760,0.0000,0.0000,0.0000
75169,16:38:30,ALTITUDE_HOLD,7.72,62.0,0.1000,0.0800,0.0340,0.5514,1.5000,0.5810,0.5174,0.5470,-0.2080,-0.0027,0.7270,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5840,0.0000,0.0000,0.0000
75269,16:38:30,ALTITUDE_HOLD,7.72,62.0,0.1000,0.0800,0.0420,0.5466,1.5000,0.5890,0.5046,0.5974,-0.1280,-0.0052,0.7152,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5890,0.0000,0.0000,0.0000
75369,16:38:30,ALTITUDE_HOLD,7.69,60.4,0.1000,0.0400,0.0500,0.5442,1.5000,0.5930,0.4942,0.6468,-0.1040,-0.0071,0.7064,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.5990,0.0000,0.0000,0.0000
75469,16:38:30,ALTITUDE_HOLD,7.69,60.4,0.1000,0.0600,0.0500,0.5406,1.5000,0.5990,0.4906,0.6959,-0.0360,-0.0077,0.7066,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.6050,0.0000,0.0000,0.0000
75569,16:38:31,ALTITUDE_HOLD,7.69,60.4,0.1000,0.1000,0.0720,0.5346,1.5000,0.6090,0.4626,0.7422,-0.2800,-0.0130,0.6743,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.6100,0.0000,0.0000,0.0000
75669,16:38:31,ALTITUDE_HOLD,7.69,60.4,0.1000,0.0800,0.0720,0.5298,1.5000,0.6170,0.4578,0.7879,-0.0480,-0.0137,0.6726,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.6230,0.0000,0.0000,0.0000
75769,16:38:31,ALTITUDE_HOLD,7.69,60.4,0.1000,0.1300,0.0820,0.5220,1.5000,0.6300,0.4400,0.8319,-0.1780,-0.0169,0.6535,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.6310,0.0000,0.0000,0.0000
75869,16:38:31,ALTITUDE_HOLD,7.67,59.5,0.1000,0.0100,0.0760,0.5214,1.5000,0.6310,0.4454,0.8765,0.0540,-0.0156,0.6651,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.6390,0.0000,0.0000,0.0000
75969,16:38:31,ALTITUDE_HOLD,7.67,59.5,0.1000,0.1700,0.0980,0.5112,1.5000,0.6480,0.4132,0.9178,-0.3220,-0.0216,0.6268,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.6560,0.0000,0.0000,0.0000
76069,16:38:31,ALTITUDE_HOLD,7.67,59.5,0.1000,0.1600,0.1100,0.5016,1.5000,0.6640,0.3916,0.9570,-0.2160,-0.0254,0.6022,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.6660,0.0000,0.0000,0.0000
76169,16:38:31,ALTITUDE_HOLD,7.67,59.5,0.1000,0.1200,0.1180,0.4944,1.5000,0.6760,0.3764,0.9946,-0.1520,-0.0279,0.5860,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.6850,0.0000,0.0000,0.0000
76269,16:38:31,ALTITUDE_HOLD,7.67,59.5,0.1000,0.1900,0.1300,0.4830,1.5000,0.6950,0.3530,1.0299,-0.2340,-0.0319,0.5587,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.6950,0.0000,0.0000,0.0000
76369,16:38:31,ALTITUDE_HOLD,7.74,63.6,0.1010,0.0000,0.1280,0.4830,1.5000,0.6950,0.3550,1.0658,0.0198,-0.0309,0.5650,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.7040,0.0000,0.0000,0.0000
76469,16:38:31,ALTITUDE_HOLD,7.74,63.6,0.1000,0.2100,0.1360,0.4704,1.5000,0.7160,0.3344,1.0992,-0.2060,-0.0343,0.5412,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.7280,0.0000,0.0000,0.0000
76569,16:38:32,ALTITUDE_HOLD,7.74,63.6,0.1000,0.2100,0.1460,0.4578,1.5000,0.7370,0.3118,1.1304,-0.2260,-0.0381,0.5146,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.7380,0.0000,0.0000,0.0000
76669,16:38:32,ALTITUDE_HOLD,7.74,63.6,0.1000,0.1400,0.1500,0.4494,1.5000,0.7510,0.2994,1.1603,-0.1240,-0.0398,0.5013,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.7590,0.0000,0.0000,0.0000
76769,16:38:32,ALTITUDE_HOLD,7.74,63.6,0.1060,0.0755,0.1271,0.4446,1.5000,0.7590,0.3175,1.1940,0.1708,-0.0354,0.5286,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.7700,0.0000,0.0000,0.0000
76869,16:38:32,ALTITUDE_HOLD,7.74,63.1,0.1000,0.2400,0.1751,0.4302,1.5000,0.7830,0.2551,1.2195,-0.6240,-0.0469,0.4489,1.300,0.100,0.100,3.100,1.500,0.080,0.600,0.7890,0.0000,0.0000,0.0000
