millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,Kp_up,Ki_up,Kp_down,Ki_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
125407,11:19:14,ALTITUDE_HOLD,7.81,67.4,0.1000,0.0600,-0.0340,-0.1914,1.5000,1.8190,0.8931,-0.0366,0.800,0.100,3.100,1.500,0.600,1.8190,0.0000,0.0000,0.0000
125507,11:19:14,ALTITUDE_HOLD,7.81,67.4,0.1000,-0.1300,-0.0580,-0.1836,1.5000,1.8060,0.8806,-0.0124,0.800,0.100,3.100,1.500,0.600,1.8060,0.0000,0.0000,0.0000
125607,11:19:14,ALTITUDE_HOLD,7.87,70.5,0.1000,0.0100,-0.0440,-0.1842,1.5000,1.8070,0.8665,-0.0255,0.800,0.100,3.100,1.500,0.600,1.8070,0.0000,0.0000,0.0000
125707,11:19:14,ALTITUDE_HOLD,7.87,70.5,0.1000,-0.0700,-0.0500,-0.1800,1.5000,1.8000,0.8535,-0.0186,0.800,0.100,3.100,1.500,0.600,1.8000,0.0000,0.0000,0.0000
125807,11:19:14,ALTITUDE_HOLD,7.87,70.5,0.1000,0.0200,-0.0220,-0.1812,1.5000,1.8020,0.8376,-0.0436,0.800,0.100,3.100,1.500,0.600,1.8020,0.0000,0.0000,0.0000
125907,11:19:14,ALTITUDE_HOLD,7.87,70.5,0.1000,-0.1000,-0.0540,-0.1752,1.5000,1.7920,0.8255,-0.0144,0.800,0.100,3.100,1.500,0.600,1.7920,0.0000,0.0000,0.0000
126007,11:19:14,ALTITUDE_HOLD,7.87,70.5,0.1000,0.0500,-0.0180,-0.1782,1.5000,1.7970,0.8095,-0.0472,0.800,0.100,3.100,1.500,0.600,1.7970,0.0000,0.0000,0.0000
126107,11:19:15,ALTITUDE_HOLD,7.67,59.3,0.1000,-0.1400,-0.0480,-0.1698,1.5000,1.7830,0.7973,-0.0177,0.800,0.100,3.100,1.500,0.600,1.7830,0.0000,0.0000,0.0000
126207,11:19:15,ALTITUDE_HOLD,7.67,59.3,0.1000,-0.0100,-0.0360,-0.1692,1.5000,1.7820,0.7840,-0.0282,0.800,0.100,3.100,1.500,0.600,1.7820,0.0000,0.0000,0.0000
126307,11:19:15,ALTITUDE_HOLD,7.67,59.3,0.1000,-0.1200,-0.0640,-0.1620,1.5000,1.7700,0.7742,-0.0010,0.800,0.100,3.100,1.500,0.600,1.7700,0.0000,0.0000,0.0000
126407,11:19:15,ALTITUDE_HOLD,7.67,59.3,0.1000,-0.0500,-0.0540,-0.1590,1.5000,1.7650,0.7637,-0.0076,0.800,0.100,3.100,1.500,0.600,1.7650,0.0000,0.0000,0.0000
126507,11:19:15,ALTITUDE_HOLD,7.67,59.3,0.1000,-0.0600,-0.0760,-0.1554,1.5000,1.7590,0.7557,0.0121,0.800,0.100,3.100,1.500,0.600,1.7590,0.0000,0.0000,0.0000
126607,11:19:15,ALTITUDE_HOLD,8.02,78.8,0.1000,-0.0400,-0.0560,-0.1530,1.5000,1.7550,0.7460,-0.0030,0.800,0.100,3.100,1.500,0.600,1.7550,0.0000,0.0000,0.0000
126707,11:19:15,ALTITUDE_HOLD,8.02,78.8,0.1030,-0.0680,-0.0676,-0.1488,1.5000,1.7480,0.7377,0.0088,0.800,0.100,3.100,1.500,0.600,1.7480,0.0000,0.0000,0.0000
126807,11:19:15,ALTITUDE_HOLD,8.02,78.8,0.1000,-0.1000,-0.0636,-0.1428,1.5000,1.7380,0.7298,0.0096,0.800,0.100,3.100,1.500,0.600,1.7380,0.0000,0.0000,0.0000
126907,11:19:15,ALTITUDE_HOLD,8.02,78.8,0.1000,-0.0200,-0.0576,-0.1416,1.5000,1.7360,0.7214,0.0049,0.800,0.100,3.100,1.500,0.600,1.7360,0.0000,0.0000,0.0000
127007,11:19:15,ALTITUDE_HOLD,8.02,78.8,0.1000,-0.1300,-0.0716,-0.1338,1.5000,1.7230,0.7151,0.0217,0.800,0.100,3.100,1.500,0.600,1.7230,0.0000,0.0000,0.0000
127107,11:19:16,ALTITUDE_HOLD,7.71,61.6,0.1000,-0.1300,-0.0896,-0.1260,1.5000,1.7100,0.7115,0.0420,0.800,0.100,3.100,1.500,0.600,1.7100,0.0000,0.0000,0.0000
127207,11:19:16,ALTITUDE_HOLD,7.71,61.6,0.1000,-0.1300,-0.1020,-0.1182,1.5000,1.6970,0.7099,0.0580,0.800,0.100,3.100,1.500,0.600,1.6970,0.0000,0.0000,0.0000
127307,11:19:16,ALTITUDE_HOLD,7.71,61.6,0.1000,-0.0800,-0.0980,-0.1134,1.5000,1.6890,0.7083,0.0585,0.800,0.100,3.100,1.500,0.600,1.6890,0.0000,0.0000,0.0000
127407,11:19:16,ALTITUDE_HOLD,7.71,61.6,0.1000,-0.0600,-0.1060,-0.1098,1.5000,1.6830,0.7080,0.0678,0.800,0.100,3.100,1.500,0.600,1.6830,0.0000,0.0000,0.0000
127507,11:19:16,ALTITUDE_HOLD,7.71,61.6,0.1000,-0.0400,-0.0880,-0.1074,1.5000,1.6790,0.7060,0.0551,0.800,0.100,3.100,1.500,0.600,1.6790,0.0000,0.0000,0.0000
127607,11:19:16,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.1100,-0.0840,-0.1008,1.5000,1.6680,0.7043,0.0570,0.800,0.100,3.100,1.500,0.600,1.6680,0.0000,0.0000,0.0000
127707,11:19:16,ALTITUDE_HOLD,7.91,72.8,0.1000,0.0100,-0.0560,-0.1014,1.5000,1.6690,0.6998,0.0337,0.800,0.100,3.100,1.500,0.600,1.6690,0.0000,0.0000,0.0000
127807,11:19:16,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.1500,-0.0700,-0.0924,1.5000,1.6540,0.6976,0.0518,0.800,0.100,3.100,1.500,0.600,1.6540,0.0000,0.0000,0.0000
127907,11:19:16,ALTITUDE_HOLD,7.91,72.8,0.1000,0.0000,-0.0580,-0.0924,1.5000,1.6540,0.6941,0.0419,0.800,0.100,3.100,1.500,0.600,1.6540,0.0000,0.0000,0.0000
128007,11:19:16,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.0700,-0.0640,-0.0882,1.5000,1.6470,0.6917,0.0498,0.800,0.100,3.100,1.500,0.600,1.6470,0.0000,0.0000,0.0000
128107,11:19:17,ALTITUDE_HOLD,7.87,70.5,0.1000,-0.1100,-0.0640,-0.0816,1.5000,1.6360,0.6899,0.0549,0.800,0.100,3.100,1.500,0.600,1.6360,0.0000,0.0000,0.0000
128207,11:19:17,ALTITUDE_HOLD,7.87,70.5,0.1000,-0.0500,-0.0760,-0.0786,1.5000,1.6310,0.6897,0.0669,0.800,0.100,3.100,1.500,0.600,1.6310,0.0000,0.0000,0.0000
128307,11:19:17,ALTITUDE_HOLD,7.87,70.5,0.1000,-0.1200,-0.0700,-0.0714,1.5000,1.6190,0.6895,0.0678,0.800,0.100,3.100,1.500,0.600,1.6190,0.0000,0.0000,0.0000
128407,11:19:17,ALTITUDE_HOLD,7.87,70.5,0.1000,-0.0700,-0.0840,-0.0672,1.5000,1.6120,0.6912,0.0826,0.800,0.100,3.100,1.500,0.600,1.6120,0.0000,0.0000,0.0000
128507,11:19:17,ALTITUDE_HOLD,7.87,70.5,0.1000,-0.1100,-0.0920,-0.0606,1.5000,1.6010,0.6944,0.0946,0.800,0.100,3.100,1.500,0.600,1.6010,0.0000,0.0000,0.0000
128607,11:19:17,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.1100,-0.0920,-0.0540,1.5000,1.5900,0.6982,0.1002,0.800,0.100,3.100,1.500,0.600,1.5900,0.0000,0.0000,0.0000
128707,11:19:17,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.0900,-0.1000,-0.0486,1.5000,1.5810,0.7033,0.1115,0.800,0.100,3.100,1.500,0.600,1.5810,0.0000,0.0000,0.0000
128807,11:19:17,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.1400,-0.1040,-0.0402,1.5000,1.5670,0.7097,0.1220,0.800,0.100,3.100,1.500,0.600,1.5670,0.0000,0.0000,0.0000
128907,11:19:17,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.0200,-0.0940,-0.0390,1.5000,1.5650,0.7152,0.1155,0.800,0.100,3.100,1.500,0.600,1.5650,0.0000,0.0000,0.0000
129007,11:19:17,ALTITUDE_HOLD,7.91,72.8,0.1000,-0.1800,-0.1080,-0.0282,1.5000,1.5470,0.7232,0.1362,0.800,0.100,3.100,1.500,0.600,1.5470,0.0000,0.0000,0.0000
129107,11:19:18,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.0600,-0.0980,-0.0246,1.5000,1.5410,0.7305,0.1318,0.800,0.100,3.100,1.500,0.600,1.5410,0.0000,0.0000,0.0000
129207,11:19:18,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.1400,-0.1080,-0.0162,1.5000,1.5270,0.7397,0.1474,0.800,0.100,3.100,1.500,0.600,1.5270,0.0000,0.0000,0.0000
129307,11:19:18,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.1000,-0.1000,-0.0102,1.5000,1.5170,0.7487,0.1467,0.800,0.100,3.100,1.500,0.600,1.5170,0.0000,0.0000,0.0000
129407,11:19:18,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.1100,-0.1180,-0.0036,1.5000,1.5060,0.7601,0.1675,0.800,0.100,3.100,1.500,0.600,1.5060,0.0000,0.0000,0.0000
129507,11:19:18,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.0500,-0.0920,-0.0006,1.5000,1.5010,0.7692,0.1500,0.800,0.100,3.100,1.500,0.600,1.5010,0.0000,0.0000,0.0000
129607,11:19:18,ALTITUDE_HOLD,7.85,69.4,0.1000,-0.1500,-0.1100,0.0084,1.5000,1.4860,0.7811,0.1728,0.800,0.100,3.100,1.500,0.600,1.4860,0.0000,0.0000,0.0000
129707,11:19:18,ALTITUDE_HOLD,7.85,69.4,0.1000,0.0400,-0.0740,0.0060,1.5000,1.4900,0.7891,0.1429,0.800,0.100,3.100,1.500,0.600,1.4900,0.0000,0.0000,0.0000
129807,11:19:18,ALTITUDE_HOLD,7.85,69.4,0.1000,-0.2200,-0.0980,0.0192,1.5000,1.4680,0.8008,0.1738,0.800,0.100,3.100,1.500,0.600,1.4680,0.0000,0.0000,0.0000
129907,11:19:18,ALTITUDE_HOLD,7.85,69.4,0.1000,-0.0200,-0.0800,0.0204,1.5000,1.4660,0.8108,0.1614,0.800,0.100,3.100,1.500,0.600,1.4660,0.0000,0.0000,0.0000
130007,11:19:18,ALTITUDE_HOLD,7.85,69.4,0.1000,-0.2200,-0.1140,0.0336,1.5000,1.4440,0.8256,0.2006,0.800,0.100,3.100,1.500,0.600,1.4440,0.0000,0.0000,0.0000
130107,11:19:19,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.0400,-0.0920,0.0360,1.5000,1.4400,0.8384,0.1862,0.800,0.100,3.100,1.500,0.600,1.4400,0.0000,0.0000,0.0000
130207,11:19:19,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.1900,-0.1380,0.0474,1.5000,1.4210,0.8569,0.2340,0.800,0.100,3.100,1.500,0.600,1.4210,0.0000,0.0000,0.0000
130307,11:19:19,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.0300,-0.1000,0.0492,1.5000,1.4180,0.8719,0.2065,0.800,0.100,3.100,1.500,0.600,1.4180,0.0000,0.0000,0.0000
130407,11:19:19,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.1800,-0.1320,0.0600,1.5000,1.4000,0.8911,0.2427,0.800,0.100,3.100,1.500,0.600,1.4000,0.0000,0.0000,0.0000
130507,11:19:19,ALTITUDE_HOLD,7.84,68.9,0.1000,-0.0200,-0.0920,0.0612,1.5000,1.3980,0.9064,0.2132,0.800,0.100,3.100,1.500,0.600,1.3980,0.0000,0.0000,0.0000
130607,11:19:19,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.1500,-0.1140,0.0702,1.5000,1.3830,0.9248,0.2398,0.800,0.100,3.100,1.500,0.600,1.3830,0.0000,0.0000,0.0000
130707,11:19:19,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.0300,-0.0820,0.0720,1.5000,1.3800,0.9402,0.2172,0.800,0.100,3.100,1.500,0.600,1.3800,0.0000,0.0000,0.0000
130808,11:19:19,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.1500,-0.1060,0.0810,1.5000,1.3650,0.9589,0.2455,0.800,0.100,3.100,1.500,0.600,1.3650,0.0000,0.0000,0.0000
130908,11:19:19,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.0800,-0.0860,0.0858,1.5000,1.3570,0.9761,0.2350,0.800,0.100,3.100,1.500,0.600,1.3570,0.0000,0.0000,0.0000
131008,11:19:19,ALTITUDE_HOLD,7.82,68.1,0.1000,-0.1300,-0.1080,0.0936,1.5000,1.3440,0.9962,0.2609,0.800,0.100,3.100,1.500,0.600,1.3440,0.0000,0.0000,0.0000
131108,11:19:20,ALTITUDE_HOLD,7.92,73.4,0.1000,-0.0800,-0.0940,0.0984,1.5000,1.3360,1.0155,0.2555,0.800,0.100,3.100,1.500,0.600,1.3360,0.0000,0.0000,0.0000
131208,11:19:20,ALTITUDE_HOLD,7.92,73.4,0.1000,-0.0800,-0.1040,0.1032,1.5000,1.3280,1.0362,0.2694,0.800,0.100,3.100,1.500,0.600,1.3280,0.0000,0.0000,0.0000
131308,11:19:20,ALTITUDE_HOLD,7.92,73.4,0.1000,-0.1500,-0.1040,0.1122,1.5000,1.3130,1.0578,0.2787,0.800,0.100,3.100,1.500,0.600,1.3130,0.0000,0.0000,0.0000
131408,11:19:20,ALTITUDE_HOLD,7.92,73.4,0.1000,-0.0300,-0.0940,0.1140,1.5000,1.3100,1.0786,0.2743,0.800,0.100,3.100,1.500,0.600,1.3100,0.0000,0.0000,0.0000
131508,11:19:20,ALTITUDE_HOLD,7.92,73.4,0.1000,-0.1300,-0.0940,0.1218,1.5000,1.2970,1.1002,0.2827,0.800,0.100,3.100,1.500,0.600,1.2970,0.0000,0.0000,0.0000
131608,11:19:20,ALTITUDE_HOLD,7.55,52.6,0.1000,-0.0900,-0.0960,0.1272,1.5000,1.2880,1.1225,0.2908,0.800,0.100,3.100,1.500,0.600,1.2880,0.0000,0.0000,0.0000
131708,11:19:20,ALTITUDE_HOLD,7.55,52.6,0.1000,-0.0800,-0.0960,0.1320,1.5000,1.2800,1.1453,0.2969,0.800,0.100,3.100,1.500,0.600,1.2800,0.0000,0.0000,0.0000
131808,11:19:20,ALTITUDE_HOLD,7.55,52.6,0.1000,-0.0800,-0.0820,0.1368,1.5000,1.2720,1.1672,0.2918,0.800,0.100,3.100,1.500,0.600,1.2720,0.0000,0.0000,0.0000
131908,11:19:20,ALTITUDE_HOLD,7.55,52.6,0.1000,-0.1400,-0.1040,0.1452,1.5000,1.2580,1.1921,0.3186,0.800,0.100,3.100,1.500,0.600,1.2580,0.0000,0.0000,0.0000
132008,11:19:20,ALTITUDE_HOLD,7.55,52.6,0.1000,-0.0100,-0.0800,0.1458,1.5000,1.2570,1.2147,0.3021,0.800,0.100,3.100,1.500,0.600,1.2570,0.0000,0.0000,0.0000
132108,11:19:21,ALTITUDE_HOLD,7.69,60.4,0.1000,-0.1400,-0.0900,0.1542,1.5000,1.2430,1.2391,0.3193,0.800,0.100,3.100,1.500,0.600,1.2430,0.0000,0.0000,0.0000
132208,11:19:21,ALTITUDE_HOLD,7.69,60.4,0.1000,0.0000,-0.0740,0.1542,1.5000,1.2430,1.2619,0.3088,0.800,0.100,3.100,1.500,0.600,1.2430,0.0000,0.0000,0.0000
132308,11:19:21,ALTITUDE_HOLD,7.69,60.4,0.1000,-0.1000,-0.0780,0.1602,1.5000,1.2330,1.2858,0.3191,0.800,0.100,3.100,1.500,0.600,1.2330,0.0000,0.0000,0.0000
132408,11:19:21,ALTITUDE_HOLD,7.69,60.4,0.1000,-0.0200,-0.0540,0.1614,1.5000,1.2310,1.3073,0.3031,0.800,0.100,3.100,1.500,0.600,1.2310,0.0000,0.0000,0.0000
132508,11:19:21,ALTITUDE_HOLD,7.69,60.4,0.1000,-0.0400,-0.0600,0.1638,1.5000,1.2270,1.3297,0.3120,0.800,0.100,3.100,1.500,0.600,1.2270,0.0000,0.0000,0.0000
132608,11:19:21,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.1300,-0.0580,0.1716,1.5000,1.2140,1.3526,0.3189,0.800,0.100,3.100,1.500,0.600,1.2140,0.0000,0.0000,0.0000
132708,11:19:21,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0300,-0.0640,0.1734,1.5000,1.2110,1.3764,0.3276,0.800,0.100,3.100,1.500,0.600,1.2110,0.0000,0.0000,0.0000
132808,11:19:21,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0600,-0.0560,0.1770,1.5000,1.2050,1.3997,0.3264,0.800,0.100,3.100,1.500,0.600,1.2050,0.0000,0.0000,0.0000
132908,11:19:21,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0500,-0.0620,0.1800,1.5000,1.2000,1.4239,0.3360,0.800,0.100,3.100,1.500,0.600,1.2000,0.0000,0.0000,0.0000
133008,11:19:21,ALTITUDE_HOLD,7.87,70.7,0.1000,-0.0800,-0.0700,0.1848,1.5000,1.1920,1.4494,0.3488,0.800,0.100,3.100,1.500,0.600,1.1920,0.0000,0.0000,0.0000
133108,11:19:22,ALTITUDE_HOLD,7.96,75.4,0.1000,-0.0300,-0.0500,0.1866,1.5000,1.1890,1.4730,0.3366,0.800,0.100,3.100,1.500,0.600,1.1890,0.0000,0.0000,0.0000
133208,11:19:22,ALTITUDE_HOLD,7.96,75.4,0.1000,-0.0400,-0.0520,0.1890,1.5000,1.1850,1.4971,0.3425,0.800,0.100,3.100,1.500,0.600,1.1850,0.0000,0.0000,0.0000
133308,11:19:22,ALTITUDE_HOLD,7.96,75.4,0.1000,-0.0300,-0.0460,0.1908,1.5000,1.1820,1.5208,0.3415,0.800,0.100,3.100,1.500,0.600,1.1820,0.0000,0.0000,0.0000
133408,11:19:22,ALTITUDE_HOLD,7.96,75.4,0.1000,-0.0800,-0.0520,0.1956,1.5000,1.1740,1.5456,0.3526,0.800,0.100,3.100,1.500,0.600,1.1740,0.0000,0.0000,0.0000
133508,11:19:22,ALTITUDE_HOLD,7.96,75.4,0.1000,-0.0200,-0.0400,0.1968,1.5000,1.1720,1.5692,0.3464,0.800,0.100,3.100,1.500,0.600,1.1720,0.0000,0.0000,0.0000
133608,11:19:22,ALTITUDE_HOLD,7.94,74.3,0.1000,-0.0900,-0.0520,0.2022,1.5000,1.1630,1.5947,0.3628,0.800,0.100,3.100,1.500,0.600,1.1630,0.0000,0.0000,0.0000
133708,11:19:22,ALTITUDE_HOLD,7.94,74.3,0.1000,-0.0200,-0.0480,0.2034,1.5000,1.1610,1.6198,0.3631,0.800,0.100,3.100,1.500,0.600,1.1610,0.0000,0.0000,0.0000
133808,11:19:22,ALTITUDE_HOLD,7.94,74.3,0.1000,-0.0300,-0.0480,0.2052,1.5000,1.1580,1.6451,0.3671,0.800,0.100,3.100,1.500,0.600,1.1580,0.0000,0.0000,0.0000
133908,11:19:22,ALTITUDE_HOLD,7.94,74.3,0.1000,-0.0700,-0.0460,0.2094,1.5000,1.1510,1.6707,0.3714,0.800,0.100,3.100,1.500,0.600,1.1510,0.0000,0.0000,0.0000
134008,11:19:22,ALTITUDE_HOLD,7.94,74.3,0.1000,-0.0100,-0.0440,0.2100,1.5000,1.1500,1.6961,0.3728,0.800,0.100,3.100,1.500,0.600,1.1500,0.0000,0.0000,0.0000
134108,11:19:23,ALTITUDE_HOLD,7.89,71.4,0.1000,-0.0500,-0.0360,0.2130,1.5000,1.1450,1.7210,0.3713,0.800,0.100,3.100,1.500,0.600,1.1450,0.0000,0.0000,0.0000
134212,11:19:23,ALTITUDE_HOLD,7.89,71.4,0.1010,0.0000,-0.0320,0.2130,1.5000,1.1450,1.7457,0.3706,0.800,0.100,3.100,1.500,0.600,1.1430,0.0000,0.0000,0.0000
134312,11:19:23,ALTITUDE_HOLD,7.89,71.4,0.1000,-0.0300,-0.0320,0.2148,1.5000,1.1420,1.7704,0.3745,0.800,0.100,3.100,1.500,0.600,1.1420,0.0000,0.0000,0.0000
134412,11:19:23,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0000,-0.0180,0.2148,1.5000,1.1420,1.7937,0.3656,0.800,0.100,3.100,1.500,0.600,1.1420,0.0000,0.0000,0.0000
134512,11:19:23,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0000,-0.0160,0.2148,1.5000,1.1420,1.8167,0.3663,0.800,0.100,3.100,1.500,0.600,1.1420,0.0000,0.0000,0.0000
134612,11:19:23,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.0100,-0.0080,0.2154,1.5000,1.1410,1.8391,0.3626,0.800,0.100,3.100,1.500,0.600,1.1410,0.0000,0.0000,0.0000
134712,11:19:23,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.0200,-0.0120,0.2166,1.5000,1.1390,1.8619,0.3691,0.800,0.100,3.100,1.500,0.600,1.1390,0.0000,0.0000,0.0000
134812,11:19:23,ALTITUDE_HOLD,7.91,72.5,0.1000,0.0200,-0.0020,0.2154,1.5000,1.1410,1.8837,0.3623,0.800,0.100,3.100,1.500,0.600,1.1410,0.0000,0.0000,0.0000
134912,11:19:23,ALTITUDE_HOLD,7.91,72.5,0.1000,-0.0200,-0.0060,0.2166,1.5000,1.1390,1.9059,0.3687,0.800,0.100,3.100,1.500,0.600,1.1390,0.0000,0.0000,0.0000
135012,11:19:23,ALTITUDE_HOLD,7.91,72.5,0.1000,0.0400,0.0020,0.2142,1.5000,1.1430,1.9272,0.3625,0.800,0.100,3.100,1.500,0.600,1.1430,0.0000,0.0000,0.0000
135112,11:19:24,ALTITUDE_HOLD,7.91,73.0,0.1000,-0.0600,-0.0080,0.2178,1.5000,1.1370,1.9497,0.3756,0.800,0.100,3.100,1.500,0.600,1.1370,0.0000,0.0000,0.0000
135212,11:19:24,ALTITUDE_HOLD,7.91,73.0,0.1000,0.0900,0.0140,0.2124,1.5000,1.1460,1.9696,0.3557,0.800,0.100,3.100,1.500,0.600,1.1460,0.0000,0.0000,0.0000
135312,11:19:24,ALTITUDE_HOLD,7.91,73.0,0.1000,-0.0900,-0.0080,0.2178,1.5000,1.1370,1.9922,0.3799,0.800,0.100,3.100,1.500,0.600,1.1370,0.0000,0.0000,0.0000
135412,11:19:24,ALTITUDE_HOLD,7.91,73.0,0.1000,0.0700,0.0100,0.2136,1.5000,1.1440,2.0125,0.3641,0.800,0.100,3.100,1.500,0.600,1.1440,0.0000,0.0000,0.0000
135512,11:19:24,ALTITUDE_HOLD,7.91,73.0,0.1000,-0.0300,-0.0040,0.2154,1.5000,1.1410,2.0345,0.3790,0.800,0.100,3.100,1.500,0.600,1.1410,0.0000,0.0000,0.0000
135612,11:19:24,ALTITUDE_HOLD,7.93,73.9,0.1000,0.0200,0.0120,0.2142,1.5000,1.1430,2.0547,0.3672,0.800,0.100,3.100,1.500,0.600,1.1430,0.0000,0.0000,0.0000
135712,11:19:24,ALTITUDE_HOLD,7.93,73.9,0.1000,0.0200,-0.0020,0.2130,1.5000,1.1450,2.0762,0.3796,0.800,0.100,3.100,1.500,0.600,1.1450,0.0000,0.0000,0.0000
135812,11:19:24,ALTITUDE_HOLD,7.93,73.9,0.1010,0.0000,0.0160,0.2130,1.5000,1.1450,2.0961,0.3672,0.800,0.100,3.100,1.500,0.600,1.1450,0.0000,0.0000,0.0000
135912,11:19:24,ALTITUDE_HOLD,7.93,73.9,0.1030,0.0000,0.0020,0.2130,1.5000,1.1450,2.1178,0.3806,0.800,0.100,3.100,1.500,0.600,1.1450,0.0000,0.0000,0.0000
136012,11:19:24,ALTITUDE_HOLD,7.93,73.9,0.1000,0.0500,0.0180,0.2100,1.5000,1.1500,2.1370,0.3673,0.800,0.100,3.100,1.500,0.600,1.1500,0.0000,0.0000,0.0000
136112,11:19:25,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0400,0.0220,0.2076,1.5000,1.1540,2.1556,0.3640,0.800,0.100,3.100,1.500,0.600,1.1540,0.0000,0.0000,0.0000
136212,11:19:25,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0400,0.0260,0.2052,1.5000,1.1580,2.1735,0.3607,0.800,0.100,3.100,1.500,0.600,1.1580,0.0000,0.0000,0.0000
136312,11:19:25,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0400,0.0340,0.2028,1.5000,1.1620,2.1904,0.3541,0.800,0.100,3.100,1.500,0.600,1.1620,0.0000,0.0000,0.0000
136412,11:19:25,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0600,0.0460,0.1992,1.5000,1.1680,2.2057,0.3431,0.800,0.100,3.100,1.500,0.600,1.1680,0.0000,0.0000,0.0000
136512,11:19:25,ALTITUDE_HOLD,7.89,71.4,0.1000,0.0000,0.0360,0.1992,1.5000,1.1680,2.2220,0.3528,0.800,0.100,3.100,1.500,0.600,1.1680,0.0000,0.0000,0.0000
136612,11:19:25,ALTITUDE_HOLD,7.88,71.2,0.1000,0.0300,0.0340,0.1974,1.5000,1.1710,2.2384,0.3546,0.800,0.100,3.100,1.500,0.600,1.1710,0.0000,0.0000,0.0000
136712,11:19:25,ALTITUDE_HOLD,7.88,71.2,0.1000,0.0400,0.0340,0.1950,1.5000,1.1750,2.2545,0.3542,0.800,0.100,3.100,1.500,0.600,1.1750,0.0000,0.0000,0.0000
136812,11:19:25,ALTITUDE_HOLD,7.88,71.2,0.1000,0.0300,0.0320,0.1932,1.5000,1.1780,2.2706,0.3560,0.800,0.100,3.100,1.500,0.600,1.1780,0.0000,0.0000,0.0000
136912,11:19:25,ALTITUDE_HOLD,7.88,71.2,0.1000,0.0900,0.0380,0.1878,1.5000,1.1870,2.2856,0.3484,0.800,0.100,3.100,1.500,0.600,1.1870,0.0000,0.0000,0.0000
137012,11:19:25,ALTITUDE_HOLD,7.88,71.2,0.1000,-0.0100,0.0360,0.1884,1.5000,1.1860,2.3008,0.3520,0.800,0.100,3.100,1.500,0.600,1.1860,0.0000,0.0000,0.0000
137112,11:19:26,ALTITUDE_HOLD,7.85,69.6,0.1000,0.0800,0.0460,0.1836,1.5000,1.1940,2.3146,0.3415,0.800,0.100,3.100,1.500,0.600,1.1940,0.0000,0.0000,0.0000
137212,11:19:26,ALTITUDE_HOLD,7.85,69.6,0.1000,0.0400,0.0460,0.1812,1.5000,1.1980,2.3281,0.3410,0.800,0.100,3.100,1.500,0.600,1.1980,0.0000,0.0000,0.0000
137312,11:19:26,ALTITUDE_HOLD,7.85,69.6,0.1000,0.0600,0.0520,0.1776,1.5000,1.2040,2.3406,0.3345,0.800,0.100,3.100,1.500,0.600,1.2040,0.0000,0.0000,0.0000
137412,11:19:26,ALTITUDE_HOLD,7.85,69.6,0.1000,0.0700,0.0480,0.1734,1.5000,1.2110,2.3532,0.3356,0.800,0.100,3.100,1.500,0.600,1.2110,0.0000,0.0000,0.0000
137512,11:19:26,ALTITUDE_HOLD,7.85,69.6,0.1000,0.0500,0.0600,0.1704,1.5000,1.2160,2.3642,0.3247,0.800,0.100,3.100,1.500,0.600,1.2160,0.0000,0.0000,0.0000
137612,11:19:26,ALTITUDE_HOLD,7.87,70.7,0.1000,0.0900,0.0620,0.1650,1.5000,1.2250,2.3745,0.3199,0.800,0.100,3.100,1.500,0.600,1.2250,0.0000,0.0000,0.0000
137712,11:19:26,ALTITUDE_HOLD,7.87,70.7,0.1000,0.0600,0.0660,0.1614,1.5000,1.2310,2.3841,0.3147,0.800,0.100,3.100,1.500,0.600,1.2310,0.0000,0.0000,0.0000
