millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_hat_butter,v_ref,z_ref,z_meas,e_v,int_ev,de_v_dt,de_v_dt_filt,uz_pid,Kp_up,Ki_up,Kd_up,Kp_down,Ki_down,Kd_down,Kp_z,tof_alt,leftThrust,rightThrust,verticalThrust
39731,11:23:11,SAFETY,7.64,57.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.1660,0.0000,0.0000,0.0000
39831,11:23:11,SAFETY,7.53,51.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.1550,0.0000,0.0000,0.0000
39931,11:23:11,SAFETY,7.53,51.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.1450,0.0000,0.0000,0.0000
40031,11:23:11,SAFETY,7.53,51.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.1360,0.0000,0.0000,0.0000
40131,11:23:11,SAFETY,7.53,51.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.1260,0.0000,0.0000,0.0000
40231,11:23:11,SAFETY,7.53,51.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.1170,0.0000,0.0000,0.0000
40331,11:23:11,SAFETY,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.1080,0.0000,0.0000,0.0000
40431,11:23:11,SAFETY,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0990,0.0000,0.0000,0.0000
40531,11:23:12,SAFETY,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0910,0.0000,0.0000,0.0000
40631,11:23:12,SAFETY,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0810,0.0000,0.0000,0.0000
40731,11:23:12,SAFETY,7.69,60.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0740,0.0000,0.0000,0.0000
40831,11:23:12,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0630,0.0000,0.0000,0.0000
40931,11:23:12,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0540,0.0000,0.0000,0.0000
41031,11:23:12,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0470,0.0000,0.0000,0.0000
41131,11:23:12,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0380,0.0000,0.0000,0.0000
41231,11:23:12,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0310,0.0000,0.0000,0.0000
41331,11:23:12,SAFETY,7.77,64.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0210,0.0000,0.0000,0.0000
41431,11:23:12,SAFETY,7.77,64.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,1.0080,0.0000,0.0000,0.0000
41531,11:23:13,SAFETY,7.77,64.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9980,0.0000,0.0000,0.0000
41631,11:23:13,SAFETY,7.77,64.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9860,0.0000,0.0000,0.0000
41731,11:23:13,SAFETY,7.77,64.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9730,0.0000,0.0000,0.0000
41831,11:23:13,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9640,0.0000,0.0000,0.0000
41931,11:23:13,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9490,0.0000,0.0000,0.0000
42031,11:23:13,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9440,0.0000,0.0000,0.0000
42131,11:23:13,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9310,0.0000,0.0000,0.0000
42231,11:23:13,SAFETY,7.66,58.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9260,0.0000,0.0000,0.0000
42331,11:23:13,SAFETY,7.72,62.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9150,0.0000,0.0000,0.0000
42431,11:23:13,SAFETY,7.72,62.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.9030,0.0000,0.0000,0.0000
42531,11:23:14,SAFETY,7.72,62.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8930,0.0000,0.0000,0.0000
42631,11:23:14,SAFETY,7.72,62.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8830,0.0000,0.0000,0.0000
42731,11:23:14,SAFETY,7.72,62.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8760,0.0000,0.0000,0.0000
42831,11:23:14,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8650,0.0000,0.0000,0.0000
42931,11:23:14,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8550,0.0000,0.0000,0.0000
43031,11:23:14,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8450,0.0000,0.0000,0.0000
43131,11:23:14,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8310,0.0000,0.0000,0.0000
43231,11:23:14,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8240,0.0000,0.0000,0.0000
43331,11:23:14,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8130,0.0000,0.0000,0.0000
43431,11:23:14,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.8050,0.0000,0.0000,0.0000
43531,11:23:15,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7960,0.0000,0.0000,0.0000
43631,11:23:15,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7860,0.0000,0.0000,0.0000
43731,11:23:15,SAFETY,7.68,60.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7750,0.0000,0.0000,0.0000
43831,11:23:15,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7660,0.0000,0.0000,0.0000
43931,11:23:15,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7550,0.0000,0.0000,0.0000
44031,11:23:15,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7450,0.0000,0.0000,0.0000
44131,11:23:15,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7320,0.0000,0.0000,0.0000
44231,11:23:15,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7230,0.0000,0.0000,0.0000
44331,11:23:15,SAFETY,7.72,62.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7160,0.0000,0.0000,0.0000
44431,11:23:15,SAFETY,7.72,62.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.7010,0.0000,0.0000,0.0000
44531,11:23:16,SAFETY,7.72,62.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6960,0.0000,0.0000,0.0000
44631,11:23:16,SAFETY,7.72,62.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6820,0.0000,0.0000,0.0000
44731,11:23:16,SAFETY,7.72,62.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6720,0.0000,0.0000,0.0000
44831,11:23:16,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6630,0.0000,0.0000,0.0000
44933,11:23:16,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6530,0.0000,0.0000,0.0000
45033,11:23:16,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6480,0.0000,0.0000,0.0000
45133,11:23:16,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6380,0.0000,0.0000,0.0000
45233,11:23:16,SAFETY,7.71,61.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6320,0.0000,0.0000,0.0000
45333,11:23:16,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6200,0.0000,0.0000,0.0000
45433,11:23:16,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6160,0.0000,0.0000,0.0000
45533,11:23:17,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.6020,0.0000,0.0000,0.0000
45633,11:23:17,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5990,0.0000,0.0000,0.0000
45733,11:23:17,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5860,0.0000,0.0000,0.0000
45833,11:23:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5810,0.0000,0.0000,0.0000
45933,11:23:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5690,0.0000,0.0000,0.0000
46033,11:23:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5620,0.0000,0.0000,0.0000
46133,11:23:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5530,0.0000,0.0000,0.0000
46233,11:23:17,SAFETY,7.69,60.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5440,0.0000,0.0000,0.0000
46333,11:23:17,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5380,0.0000,0.0000,0.0000
46433,11:23:17,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5280,0.0000,0.0000,0.0000
46533,11:23:18,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5220,0.0000,0.0000,0.0000
46633,11:23:18,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5130,0.0000,0.0000,0.0000
46733,11:23:18,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.5060,0.0000,0.0000,0.0000
46833,11:23:18,SAFETY,7.71,61.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4980,0.0000,0.0000,0.0000
46933,11:23:18,SAFETY,7.71,61.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4900,0.0000,0.0000,0.0000
47033,11:23:18,SAFETY,7.71,61.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4830,0.0000,0.0000,0.0000
47133,11:23:18,SAFETY,7.71,61.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4760,0.0000,0.0000,0.0000
47233,11:23:18,SAFETY,7.71,61.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4700,0.0000,0.0000,0.0000
47333,11:23:18,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4630,0.0000,0.0000,0.0000
47433,11:23:18,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4560,0.0000,0.0000,0.0000
47533,11:23:19,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4510,0.0000,0.0000,0.0000
47633,11:23:19,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4440,0.0000,0.0000,0.0000
47733,11:23:19,SAFETY,7.64,57.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4390,0.0000,0.0000,0.0000
47833,11:23:19,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4340,0.0000,0.0000,0.0000
47933,11:23:19,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4260,0.0000,0.0000,0.0000
48033,11:23:19,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4240,0.0000,0.0000,0.0000
48133,11:23:19,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4170,0.0000,0.0000,0.0000
48233,11:23:19,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4130,0.0000,0.0000,0.0000
48333,11:23:19,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4080,0.0000,0.0000,0.0000
48433,11:23:19,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.4010,0.0000,0.0000,0.0000
48533,11:23:20,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3970,0.0000,0.0000,0.0000
48633,11:23:20,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3920,0.0000,0.0000,0.0000
48733,11:23:20,SAFETY,7.70,61.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3850,0.0000,0.0000,0.0000
48833,11:23:20,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3820,0.0000,0.0000,0.0000
48933,11:23:20,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3750,0.0000,0.0000,0.0000
49033,11:23:20,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3710,0.0000,0.0000,0.0000
49133,11:23:20,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3670,0.0000,0.0000,0.0000
49233,11:23:20,SAFETY,7.70,61.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3630,0.0000,0.0000,0.0000
49333,11:23:20,SAFETY,7.73,62.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3580,0.0000,0.0000,0.0000
49433,11:23:20,ALTITUDE_HOLD,7.73,62.9,0.0000,0.0000,0.0000,0.0000,0.0000,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3550,0.0000,0.0000,0.0000
49533,11:23:21,ALTITUDE_HOLD,7.73,62.9,0.1100,-0.0273,0.0000,-0.0005,0.6870,1.5000,0.3550,0.6875,0.0000,6.2504,2.2179,1.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3500,0.0000,0.0000,0.0000
49633,11:23:21,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0600,0.0000,-0.0032,0.6906,1.5000,0.3490,0.6938,0.0000,0.0621,1.4993,1.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3470,0.0000,0.0000,0.0000
49733,11:23:21,ALTITUDE_HOLD,7.73,62.9,0.1000,-0.0300,0.0000,-0.0081,0.6924,1.5000,0.3460,0.7005,0.0000,0.0678,1.0221,1.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3420,0.0000,0.0000,0.0000
49833,11:23:21,ALTITUDE_HOLD,7.53,51.9,0.1040,-0.0481,0.0000,-0.0141,0.6954,1.5000,0.3410,0.7095,0.0000,0.0857,0.7018,1.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3400,0.0000,0.0000,0.0000
49933,11:23:21,ALTITUDE_HOLD,7.53,51.9,0.1000,-0.0300,0.0000,-0.0199,0.6972,1.5000,0.3380,0.7171,0.0000,0.0760,0.4932,1.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3350,0.0000,0.0000,0.0000
50033,11:23:21,ALTITUDE_HOLD,7.53,51.9,0.1000,-0.0200,0.0000,-0.0245,0.6984,1.5000,0.3360,0.7229,0.0000,0.0590,0.3485,1.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3340,0.0000,0.0000,0.0000
50133,11:23:21,ALTITUDE_HOLD,7.53,51.9,0.1000,-0.0200,0.0000,-0.0274,0.6996,1.5000,0.3340,0.7270,0.0000,0.0405,0.2458,1.0000,1.300,0.100,0.500,3.100,1.500,0.080,0.600,0.3340,0.0000,0.0000,0.0000
